date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-04-04 00:00:00+00:00,288.94,290.31,271.2239,273.63,12913978,288.94,290.31,271.2239,273.63,12913978,0.0,1.0
2018-04-05 00:00:00+00:00,293.97,299.16,289.11,293.15,10655178,293.97,299.16,289.11,293.15,10655178,0.0,1.0
2018-04-06 00:00:00+00:00,288.85,298.85,285.65,289.1,11444777,288.85,298.85,285.65,289.1,11444777,0.0,1.0
2018-04-09 00:00:00+00:00,289.93,299.55,289.12,291.77,9853564,289.93,299.55,289.12,291.77,9853564,0.0,1.0
2018-04-10 00:00:00+00:00,298.07,298.95,291.69,297.68,10719097,298.07,298.95,291.69,297.68,10719097,0.0,1.0
2018-04-11 00:00:00+00:00,303.67,311.64,301.82,302.8847,14877429,303.67,311.64,301.82,302.8847,14877429,0.0,1.0
2018-04-12 00:00:00+00:00,309.25,311.13,306.75,309.7187,10249403,309.25,311.13,306.75,309.7187,10249403,0.0,1.0
2018-04-13 00:00:00+00:00,311.65,317.49,308.23,317.29,12046573,311.65,317.49,308.23,317.29,12046573,0.0,1.0
2018-04-16 00:00:00+00:00,307.78,316.1,304.0,315.99,20307921,307.78,316.1,304.0,315.99,20307921,0.0,1.0
2018-04-17 00:00:00+00:00,336.06,338.62,323.77,329.66,33866456,336.06,338.62,323.77,329.66,33866456,0.0,1.0
2018-04-18 00:00:00+00:00,334.52,338.82,331.1,336.3,11221139,334.52,338.82,331.1,336.3,11221139,0.0,1.0
2018-04-19 00:00:00+00:00,332.7,335.31,326.77,332.88,8438825,332.7,335.31,326.77,332.88,8438825,0.0,1.0
2018-04-20 00:00:00+00:00,327.77,336.51,326.0,332.22,9158655,327.77,336.51,326.0,332.22,9158655,0.0,1.0
2018-04-23 00:00:00+00:00,318.69,331.22,317.08,329.1499,8968015,318.69,331.22,317.08,329.1499,8968015,0.0,1.0
2018-04-24 00:00:00+00:00,307.02,320.249,302.31,319.2168,13893217,307.02,320.249,302.31,319.2168,13893217,0.0,1.0
2018-04-25 00:00:00+00:00,305.76,309.98,292.615,306.37,14919698,305.76,309.98,292.615,306.37,14919698,0.0,1.0
2018-04-26 00:00:00+00:00,313.98,316.63,305.58,310.0,9266699,313.98,316.63,305.58,310.0,9266699,0.0,1.0
2018-04-27 00:00:00+00:00,311.76,317.45,306.5,316.25,7074384,311.76,317.45,306.5,316.25,7074384,0.0,1.0
2018-04-30 00:00:00+00:00,312.46,317.88,310.118,311.07,6088787,312.46,317.88,310.118,311.07,6088787,0.0,1.0
2018-05-01 00:00:00+00:00,313.3,313.48,306.69,310.36,6036639,313.3,313.48,306.69,310.36,6036639,0.0,1.0
2018-05-02 00:00:00+00:00,313.36,317.1,310.4034,311.65,5697120,313.36,317.1,310.4034,311.65,5697120,0.0,1.0
2018-05-03 00:00:00+00:00,311.69,312.59,305.73,312.59,6135828,311.69,312.59,305.73,312.59,6135828,0.0,1.0
2018-05-04 00:00:00+00:00,320.09,320.98,307.67,308.71,8209513,320.09,320.98,307.67,308.71,8209513,0.0,1.0
2018-05-07 00:00:00+00:00,326.26,329.0234,319.34,321.9947,7117823,326.26,329.0234,319.34,321.9947,7117823,0.0,1.0
2018-05-08 00:00:00+00:00,326.89,327.348,323.05,325.9,4735738,326.89,327.348,323.05,325.9,4735738,0.0,1.0
2018-05-09 00:00:00+00:00,330.3,331.95,327.51,328.79,5633444,330.3,331.95,327.51,328.79,5633444,0.0,1.0
2018-05-10 00:00:00+00:00,329.6,332.055,327.3438,331.5,5302254,329.6,332.055,327.3438,331.5,5302254,0.0,1.0
2018-05-11 00:00:00+00:00,326.46,331.26,324.87,329.65,4589731,326.46,331.26,324.87,329.65,4589731,0.0,1.0
2018-05-14 00:00:00+00:00,328.53,330.5038,327.04,327.25,4089800,328.53,330.5038,327.04,327.25,4089800,0.0,1.0
2018-05-15 00:00:00+00:00,326.13,326.94,322.434,325.94,4746096,326.13,326.94,322.434,325.94,4746096,0.0,1.0
2018-05-16 00:00:00+00:00,328.19,329.72,325.14,326.28,3671690,328.19,329.72,325.14,326.28,3671690,0.0,1.0
2018-05-17 00:00:00+00:00,325.22,330.45,323.1734,327.53,4935708,325.22,330.45,323.1734,327.53,4935708,0.0,1.0
2018-05-18 00:00:00+00:00,324.18,326.42,322.8,324.9,3577717,324.18,326.42,322.8,324.9,3577717,0.0,1.0
2018-05-21 00:00:00+00:00,331.82,331.88,325.45,327.11,6657326,331.82,331.88,325.45,327.11,6657326,0.0,1.0
2018-05-22 00:00:00+00:00,331.62,336.63,331.15,334.05,5964448,331.62,336.63,331.15,334.05,5964448,0.0,1.0
2018-05-23 00:00:00+00:00,344.72,345.0,328.09,329.04,10049147,344.72,345.0,328.09,329.04,10049147,0.0,1.0
2018-05-24 00:00:00+00:00,349.29,354.0,341.12,344.34,14758553,349.29,354.0,341.12,344.34,14758553,0.0,1.0
2018-05-25 00:00:00+00:00,351.29,354.36,348.83,349.9,7817400,351.29,354.36,348.83,349.9,7817400,0.0,1.0
2018-05-29 00:00:00+00:00,349.73,356.1,346.71,351.5,9717921,349.73,356.1,346.71,351.5,9717921,0.0,1.0
2018-05-30 00:00:00+00:00,353.54,354.0,349.26,352.37,5685531,353.54,354.0,349.26,352.37,5685531,0.0,1.0
2018-05-31 00:00:00+00:00,351.6,355.53,350.21,353.8,6921687,351.6,355.53,350.21,353.8,6921687,0.0,1.0
2018-06-01 00:00:00+00:00,359.93,359.99,352.82,353.88,7112292,359.93,359.99,352.82,353.88,7112292,0.0,1.0
2018-06-04 00:00:00+00:00,361.81,363.0,355.51,362.6847,7681995,361.81,363.0,355.51,362.6847,7681995,0.0,1.0
2018-06-05 00:00:00+00:00,365.8,369.83,361.4124,363.32,8358045,365.8,369.83,361.4124,363.32,8358045,0.0,1.0
2018-06-06 00:00:00+00:00,367.45,369.6799,363.33,367.7848,7712302,367.45,369.6799,363.33,367.7848,7712302,0.0,1.0
2018-06-07 00:00:00+00:00,361.4,368.7,357.8,368.54,8278040,361.4,368.7,357.8,368.54,8278040,0.0,1.0
2018-06-08 00:00:00+00:00,360.57,362.39,356.25,358.06,5225736,360.57,362.39,356.25,358.06,5225736,0.0,1.0
2018-06-11 00:00:00+00:00,361.45,365.67,360.91,361.88,4432445,361.45,365.67,360.91,361.88,4432445,0.0,1.0
2018-06-12 00:00:00+00:00,363.83,365.98,362.0,363.6,4290969,363.83,365.98,362.0,363.6,4290969,0.0,1.0
2018-06-13 00:00:00+00:00,379.93,384.2537,364.11,367.53,18222799,379.93,384.2537,364.11,367.53,18222799,0.0,1.0
2018-06-14 00:00:00+00:00,392.87,395.03,383.25,384.27,14598333,392.87,395.03,383.25,384.27,14598333,0.0,1.0
2018-06-15 00:00:00+00:00,391.98,398.86,387.51,390.71,13588114,391.98,398.86,387.51,390.71,13588114,0.0,1.0
2018-06-18 00:00:00+00:00,390.4,393.16,386.5,387.72,6824794,390.4,393.16,386.5,387.72,6824794,0.0,1.0
2018-06-19 00:00:00+00:00,404.98,405.29,388.5,389.5,16697104,404.98,405.29,388.5,389.5,16697104,0.0,1.0
2018-06-20 00:00:00+00:00,416.76,419.4675,409.6,415.15,16494572,416.76,419.4675,409.6,415.15,16494572,0.0,1.0
2018-06-21 00:00:00+00:00,415.44,423.2056,406.3701,421.38,18389936,415.44,423.2056,406.3701,421.38,18389936,0.0,1.0
2018-06-22 00:00:00+00:00,411.09,420.5,409.651,419.98,10428621,411.09,420.5,409.651,419.98,10428621,0.0,1.0
2018-06-25 00:00:00+00:00,384.48,405.99,378.75,404.69,22490922,384.48,405.99,378.75,404.69,22490922,0.0,1.0
2018-06-26 00:00:00+00:00,399.39,404.78,389.05,393.28,15191157,399.39,404.78,389.05,393.28,15191157,0.0,1.0
2018-06-27 00:00:00+00:00,390.39,411.5865,390.0,407.56,16541426,390.39,411.5865,390.0,407.56,16541426,0.0,1.0
2018-06-28 00:00:00+00:00,395.42,396.9,387.1,395.0,12219888,395.42,396.9,387.1,395.0,12219888,0.0,1.0
2018-06-29 00:00:00+00:00,391.43,401.3299,390.55,399.19,9252511,391.43,401.3299,390.55,399.19,9252511,0.0,1.0
2018-07-02 00:00:00+00:00,398.18,398.38,380.0,385.45,8142457,398.18,398.38,380.0,385.45,8142457,0.0,1.0
2018-07-03 00:00:00+00:00,390.52,399.98,389.5,399.49,5280344,390.52,399.98,389.5,399.49,5280344,0.0,1.0
2018-07-05 00:00:00+00:00,398.39,399.24,390.86,393.8003,8448937,398.39,399.24,390.86,393.8003,8448937,0.0,1.0
2018-07-06 00:00:00+00:00,408.25,408.6495,395.5225,397.45,8629606,408.25,408.6495,395.5225,397.45,8629606,0.0,1.0
2018-07-09 00:00:00+00:00,418.97,419.12,411.1,415.95,11127477,418.97,419.12,411.1,415.95,11127477,0.0,1.0
2018-07-10 00:00:00+00:00,415.63,419.44,413.08,417.24,9382944,415.63,419.44,413.08,417.24,9382944,0.0,1.0
2018-07-11 00:00:00+00:00,418.65,419.77,410.6,411.34,9713904,418.65,419.77,410.6,411.34,9713904,0.0,1.0
2018-07-12 00:00:00+00:00,413.5,416.79,407.8,415.1553,12743273,413.5,416.79,407.8,415.1553,12743273,0.0,1.0
2018-07-13 00:00:00+00:00,395.8,410.0,395.081,409.19,15747266,395.8,410.0,395.081,409.19,15747266,0.0,1.0
2018-07-16 00:00:00+00:00,400.48,403.355,391.75,398.98,22959984,400.48,403.355,391.75,398.98,22959984,0.0,1.0
2018-07-17 00:00:00+00:00,379.48,385.0,344.0,346.95,58410362,379.48,385.0,344.0,346.95,58410362,0.0,1.0
2018-07-18 00:00:00+00:00,375.13,383.13,372.3552,381.24,21746266,375.13,383.13,372.3552,381.24,21746266,0.0,1.0
2018-07-19 00:00:00+00:00,364.23,375.749,363.0,371.06,16878681,364.23,375.749,363.0,371.06,16878681,0.0,1.0
2018-07-20 00:00:00+00:00,361.05,370.5,360.14,364.92,15113740,361.05,370.5,360.14,364.92,15113740,0.0,1.0
2018-07-23 00:00:00+00:00,362.66,363.9,353.6,359.1453,11505232,362.66,363.9,353.6,359.1453,11505232,0.0,1.0
2018-07-24 00:00:00+00:00,357.32,367.4,354.56,366.94,12851457,357.32,367.4,354.56,366.94,12851457,0.0,1.0
2018-07-25 00:00:00+00:00,362.87,363.28,355.65,357.57,8516248,362.87,363.28,355.65,357.57,8516248,0.0,1.0
2018-07-26 00:00:00+00:00,363.09,365.54,356.625,358.19,6993684,363.09,365.54,356.625,358.19,6993684,0.0,1.0
2018-07-27 00:00:00+00:00,355.21,367.0,351.65,366.85,8949491,355.21,367.0,351.65,366.85,8949491,0.0,1.0
2018-07-30 00:00:00+00:00,334.96,352.03,334.0201,351.93,18260710,334.96,352.03,334.0201,351.93,18260710,0.0,1.0
2018-07-31 00:00:00+00:00,337.45,342.5,328.0,331.51,14085369,337.45,342.5,328.0,331.51,14085369,0.0,1.0
2018-08-01 00:00:00+00:00,338.38,344.41,334.02,335.87,7790477,338.38,344.41,334.02,335.87,7790477,0.0,1.0
2018-08-02 00:00:00+00:00,344.5,345.0,334.71,337.23,7131328,344.5,345.0,334.71,337.23,7131328,0.0,1.0
2018-08-03 00:00:00+00:00,343.09,347.86,338.4768,347.75,8848367,343.09,347.86,338.4768,347.75,8848367,0.0,1.0
2018-08-06 00:00:00+00:00,350.92,351.98,341.74,342.8653,8198076,350.92,351.98,341.74,342.8653,8198076,0.0,1.0
2018-08-07 00:00:00+00:00,351.83,357.31,349.01,353.23,7970930,351.83,357.31,349.01,353.23,7970930,0.0,1.0
2018-08-08 00:00:00+00:00,347.61,352.29,346.61,352.21,5402465,347.61,352.29,346.61,352.21,5402465,0.0,1.0
2018-08-09 00:00:00+00:00,349.36,352.439,345.8157,347.96,4820313,349.36,352.439,345.8157,347.96,4820313,0.0,1.0
2018-08-10 00:00:00+00:00,345.87,349.1,344.4233,346.91,4337481,345.87,349.1,344.4233,346.91,4337481,0.0,1.0
2018-08-13 00:00:00+00:00,341.31,347.19,339.07,339.89,6893649,341.31,347.19,339.07,339.89,6893649,0.0,1.0
2018-08-14 00:00:00+00:00,337.49,342.41,336.25,342.09,5805182,337.49,342.41,336.25,342.09,5805182,0.0,1.0
2018-08-15 00:00:00+00:00,326.4,335.4962,321.0,334.03,11784485,326.4,335.4962,321.0,334.03,11784485,0.0,1.0
2018-08-16 00:00:00+00:00,322.44,331.17,321.2138,329.9,6689733,322.44,331.17,321.2138,329.9,6689733,0.0,1.0
2018-08-17 00:00:00+00:00,316.78,324.365,312.96,319.01,10407908,316.78,324.365,312.96,319.01,10407908,0.0,1.0
2018-08-20 00:00:00+00:00,327.73,331.6,310.928,314.64,13591100,327.73,331.6,310.928,314.64,13591100,0.0,1.0
2018-08-21 00:00:00+00:00,338.02,341.5,329.7,331.0,14783246,338.02,341.5,329.7,331.0,14783246,0.0,1.0
2018-08-22 00:00:00+00:00,344.44,346.21,337.406,338.49,8930669,344.44,346.21,337.406,338.49,8930669,0.0,1.0
2018-08-23 00:00:00+00:00,339.17,350.08,337.65,348.11,11336425,339.17,350.08,337.65,348.11,11336425,0.0,1.0
2018-08-24 00:00:00+00:00,358.82,359.15,344.541,346.0,14729137,358.82,359.15,344.541,346.0,14729137,0.0,1.0
2018-08-27 00:00:00+00:00,364.58,374.49,360.0,367.1453,17427304,364.58,374.49,360.0,367.1453,17427304,0.0,1.0
2018-08-28 00:00:00+00:00,368.49,369.99,360.38,367.23,9222617,368.49,369.99,360.38,367.23,9222617,0.0,1.0
2018-08-29 00:00:00+00:00,368.04,369.86,362.91,367.2,8118734,368.04,369.86,362.91,367.2,8118734,0.0,1.0
2018-08-30 00:00:00+00:00,370.98,376.8085,363.54,365.0,10981013,370.98,376.8085,363.54,365.0,10981013,0.0,1.0
2018-08-31 00:00:00+00:00,367.68,376.0,367.0766,370.66,7943443,367.68,376.0,367.0766,370.66,7943443,0.0,1.0
2018-09-04 00:00:00+00:00,363.6,368.88,361.26,366.47,7605161,363.6,368.88,361.26,366.47,7605161,0.0,1.0
2018-09-05 00:00:00+00:00,341.18,363.39,335.83,360.0,13092847,341.18,363.39,335.83,360.0,13092847,0.0,1.0
2018-09-06 00:00:00+00:00,346.46,356.0,341.99,347.44,13050156,346.46,356.0,341.99,347.44,13050156,0.0,1.0
2018-09-07 00:00:00+00:00,348.68,355.75,341.25,342.2,9105817,348.68,355.75,341.25,342.2,9105817,0.0,1.0
2018-09-10 00:00:00+00:00,348.41,352.5,343.08,352.27,5752184,348.41,352.5,343.08,352.27,5752184,0.0,1.0
2018-09-11 00:00:00+00:00,355.93,356.15,343.9001,344.67,6198063,355.93,356.15,343.9001,344.67,6198063,0.0,1.0
2018-09-12 00:00:00+00:00,369.95,370.43,356.24,359.08,10480769,369.95,370.43,356.24,359.08,10480769,0.0,1.0
2018-09-13 00:00:00+00:00,368.15,374.09,366.84,371.91,8366122,368.15,374.09,366.84,371.91,8366122,0.0,1.0
2018-09-14 00:00:00+00:00,364.56,371.09,363.46,368.55,4756426,364.56,371.09,363.46,368.55,4756426,0.0,1.0
2018-09-17 00:00:00+00:00,350.35,367.33,349.57,364.22,7071945,350.35,367.33,349.57,364.22,7071945,0.0,1.0
2018-09-18 00:00:00+00:00,367.65,368.15,351.56,353.67,10413981,367.65,368.15,351.56,353.67,10413981,0.0,1.0
2018-09-19 00:00:00+00:00,366.96,377.61,359.17,373.95,11876841,366.96,377.61,359.17,373.95,11876841,0.0,1.0
2018-09-20 00:00:00+00:00,365.36,370.26,363.17,370.26,6768086,365.36,370.26,363.17,370.26,6768086,0.0,1.0
2018-09-21 00:00:00+00:00,361.19,372.22,360.74,366.59,11930568,361.19,372.22,360.74,366.59,11930568,0.0,1.0
2018-09-24 00:00:00+00:00,369.61,373.64,354.33,359.0,9322522,369.61,373.64,354.33,359.0,9322522,0.0,1.0
2018-09-25 00:00:00+00:00,369.43,371.34,364.492,370.23,6799816,369.43,371.34,364.492,370.23,6799816,0.0,1.0
2018-09-26 00:00:00+00:00,377.88,382.0,370.88,373.59,13799728,377.88,382.0,370.88,373.59,13799728,0.0,1.0
2018-09-27 00:00:00+00:00,380.71,383.2,376.0,379.87,7326246,380.71,383.2,376.0,379.87,7326246,0.0,1.0
2018-09-28 00:00:00+00:00,374.13,380.8,373.73,379.24,7114878,374.13,380.8,373.73,379.24,7114878,0.0,1.0
2018-10-01 00:00:00+00:00,381.43,386.11,375.59,375.85,8376560,381.43,386.11,375.59,375.85,8376560,0.0,1.0
2018-10-02 00:00:00+00:00,377.14,386.7999,373.83,384.38,8638717,377.14,386.7999,373.83,384.38,8638717,0.0,1.0
2018-10-03 00:00:00+00:00,377.05,380.93,374.881,378.53,5798605,377.05,380.93,374.881,378.53,5798605,0.0,1.0
2018-10-04 00:00:00+00:00,363.65,375.92,360.4,375.88,9074350,363.65,375.92,360.4,375.88,9074350,0.0,1.0
2018-10-05 00:00:00+00:00,351.35,363.5,343.0,359.77,13522957,351.35,363.5,343.0,359.77,13522957,0.0,1.0
2018-10-08 00:00:00+00:00,349.1,352.945,338.11,345.18,12375496,349.1,352.945,338.11,345.18,12375496,0.0,1.0
2018-10-09 00:00:00+00:00,355.71,358.72,347.09,348.48,8754990,355.71,358.72,347.09,348.48,8754990,0.0,1.0
2018-10-10 00:00:00+00:00,325.89,355.15,325.39,353.52,17183120,325.89,355.15,325.39,353.52,17183120,0.0,1.0
2018-10-11 00:00:00+00:00,321.1,334.2,315.81,324.94,16082056,321.1,334.2,315.81,324.94,16082056,0.0,1.0
2018-10-12 00:00:00+00:00,339.56,341.3,328.9,339.57,14870830,339.56,341.3,328.9,339.57,14870830,0.0,1.0
2018-10-15 00:00:00+00:00,333.13,339.2057,326.93,337.63,11214956,333.13,339.2057,326.93,337.63,11214956,0.0,1.0
2018-10-16 00:00:00+00:00,346.4,347.95,330.555,337.24,20156418,346.4,347.95,330.555,337.24,20156418,0.0,1.0
2018-10-17 00:00:00+00:00,364.7,380.0,356.5,378.33,32610947,364.7,380.0,356.5,378.33,32610947,0.0,1.0
2018-10-18 00:00:00+00:00,346.71,362.2,346.05,360.673,18461040,346.71,362.2,346.05,360.673,18461040,0.0,1.0
2018-10-19 00:00:00+00:00,332.67,355.8,332.2,351.0,16717233,332.67,355.8,332.2,351.0,16717233,0.0,1.0
2018-10-22 00:00:00+00:00,329.54,335.8,320.34,333.1,17097175,329.54,335.8,320.34,333.1,17097175,0.0,1.0
2018-10-23 00:00:00+00:00,333.16,336.58,316.77,318.0,14907326,333.16,336.58,316.77,318.0,14907326,0.0,1.0
2018-10-24 00:00:00+00:00,301.83,333.0,300.73,332.28,19039297,301.83,333.0,300.73,332.28,19039297,0.0,1.0
2018-10-25 00:00:00+00:00,312.87,319.94,305.25,307.12,13346921,312.87,319.94,305.25,307.12,13346921,0.0,1.0
2018-10-26 00:00:00+00:00,299.83,313.99,292.3,300.51,19616041,299.83,313.99,292.3,300.51,19616041,0.0,1.0
2018-10-29 00:00:00+00:00,284.84,307.89,275.4,305.26,21698841,284.84,307.89,275.4,305.26,21698841,0.0,1.0
2018-10-30 00:00:00+00:00,285.81,290.525,271.2093,275.57,23685702,285.81,290.525,271.2093,275.57,23685702,0.0,1.0
2018-10-31 00:00:00+00:00,301.78,311.5,295.05,297.77,20360342,301.78,311.5,295.05,297.77,20360342,0.0,1.0
2018-11-01 00:00:00+00:00,317.38,318.45,296.67,304.59,15121450,317.38,318.45,296.67,304.59,15121450,0.0,1.0
